35.287,0.29995,0.33723,0.29753,0.35655,0.2646,0.42073,0.22817,0.56703,27.428,6.5073,35.261
34.576,0.33878,0.34948,0.29096,0.38478,0.27072,0.42959,0.23116,0.54952,16.706,8.1555,35.203
35.849,0.28593,0.32667,0.28246,0.35532,0.23604,0.42503,0.21289,0.54351,28.055,6.1705,NaN
35.093,0.34302,0.36501,0.30571,0.37709,0.28839,0.44303,0.24822,0.56844,19.245,7.243,36.542
34.192,0.31375,0.32519,0.30142,0.35334,0.25989,0.42976,0.21622,0.55486,26.736,6.5044,33.489
35.047,0.32695,0.33771,0.29533,0.38007,0.26836,0.43802,0.23003,0.55213,18.48,7.1735,34.283
36.01,0.29953,0.3338,0.30638,0.34613,0.27538,0.42977,0.23338,0.55063,23.213,9.4766,37.223
34.127,0.34248,0.34567,0.32147,0.38501,0.28273,0.45322,0.22085,0.5743,6.2947,4.501,32.813
36.002,0.30528,0.33954,0.30287,0.33973,0.25794,0.41876,0.22228,0.55053,28.144,4.5453,NaN
34.182,0.34074,0.35135,0.3232,0.3734,0.27647,0.44837,0.22212,0.56881,6.282,3.0341,33.685
34.482,0.33398,0.35465,0.31562,0.39367,0.28004,0.45632,0.24436,0.57814,13.065,15.951,28.534
34.501,0.33362,0.3577,0.32249,0.3881,0.28033,0.45046,0.24555,0.5767,13.467,14.39,NaN
36.522,0.307,0.31952,0.28898,0.36361,0.26121,0.41769,0.21805,0.54723,23.232,6.7405,NaN
35.009,0.31146,0.31753,0.30336,0.35592,0.26063,0.41609,0.21478,0.54978,27.556,8.3572,35.358
34.685,0.29423,0.34572,0.30275,0.35762,0.26992,0.41889,0.22943,0.55349,24.607,10.755,35.965
34.624,0.32812,0.35946,0.29891,0.37673,0.27676,0.43596,0.2419,0.55076,18.2,7.6266,34.367
34.62,0.30361,0.32829,0.29592,0.36956,0.25341,0.42416,0.22332,0.54584,26.646,7.4521,NaN
35.4,0.32596,0.34761,0.31642,0.3734,0.28901,0.44034,0.23965,0.57595,20.541,7.6736,34.845
34.448,0.32776,0.35575,0.32132,0.39379,0.27644,0.4628,0.25138,0.58603,12.004,16.758,32.264
35.197,0.32665,0.33236,0.3043,0.37604,0.27366,0.43534,0.21964,0.5586,20.357,8.837,NaN
36.193,0.32156,0.31247,0.28191,0.36415,0.26667,0.41658,0.20892,0.54192,26.969,5.3362,NaN
35.783,0.3191,0.33274,0.31412,0.35851,0.2784,0.43329,0.21605,0.56784,22.44,8.8174,36.532
35.49,0.31453,0.34826,0.29864,0.3754,0.26475,0.43385,0.22785,0.5645,20.908,9.5274,NaN
35.25,0.30683,0.33604,0.3019,0.37155,0.26014,0.43819,0.2339,0.56253,20.164,11.405,35.117
34.418,0.302,0.33684,0.29776,0.35142,0.26954,0.42621,0.2223,0.55842,26.668,8.7422,32.96
35.153,0.29593,0.33843,0.29778,0.35515,0.24816,0.41675,0.22228,0.5523,27.434,7.3369,NaN
34.732,0.2986,0.31823,0.28491,0.35805,0.24208,0.41501,0.206,0.54957,26.675,8.7899,35.3
34.213,0.337,0.34151,0.29883,0.37265,0.26716,0.43369,0.22638,0.56281,15.905,1.5651,34.662
35.057,0.32144,0.32823,0.27996,0.36278,0.26357,0.41821,0.22012,0.54895,27.273,8.1245,36.246
34.407,0.32867,0.35039,0.30404,0.3876,0.2765,0.43684,0.2337,0.57318,10.547,12.098,34.521
34.83,0.32749,0.3388,0.30043,0.3733,0.27795,0.43045,0.22797,0.54766,17.748,5.7702,35.337
35.136,0.32179,0.33817,0.29419,0.36538,0.26687,0.42916,0.22654,0.55283,22.646,6.7639,35.184
35.57,0.30053,0.3249,0.29404,0.36583,0.24261,0.42035,0.21693,0.54343,28.037,8.548,NaN
35.198,0.31806,0.3252,0.29849,0.35052,0.25698,0.42043,0.20234,0.53878,25.688,4.8097,35.352
35.111,0.31479,0.33358,0.29913,0.36283,0.26292,0.40439,0.20501,0.53903,25.47,4.9296,34.91
36.114,0.32168,0.33922,0.31385,0.36773,0.26571,0.43152,0.22269,0.55654,21.6,9.5866,NaN
34.929,0.32113,0.32267,0.30224,0.35974,0.26149,0.4226,0.21315,0.54494,27.453,8.0094,NaN
34.216,0.33242,0.34063,0.32034,0.38037,0.28609,0.44216,0.24212,0.56868,10.105,12.654,35.5
34.531,0.34421,0.36198,0.30732,0.38215,0.27567,0.44578,0.23546,0.55923,18.095,10.432,35.225
35.497,0.31105,0.32908,0.29649,0.37606,0.25773,0.42929,0.23431,0.55695,23.544,1.1531,35.626
35.645,0.31344,0.32118,0.28993,0.35669,0.25814,0.41504,0.22341,0.54119,28.284,6.9763,NaN
35.664,0.31344,0.32118,0.28993,0.35669,0.25814,0.41504,0.22341,0.54119,28.284,6.9763,NaN
35.48,0.3247,0.31739,0.29644,0.35565,0.26573,0.4156,0.21742,0.54287,28.114,3.1104,36.596
34.329,0.34186,0.33459,0.3038,0.3697,0.27333,0.43517,0.2241,0.5535,18.576,9.5481,NaN
35.824,0.31547,0.33325,0.29312,0.3682,0.26744,0.43055,0.22075,0.55655,22.915,9.4043,NaN
34.37,0.31275,0.31935,0.28661,0.36185,0.25932,0.42175,0.21312,0.54437,25.77,5.573,35.172
36.15,0.3083,0.32112,0.29087,0.36239,0.26143,0.42149,0.21728,0.53281,25.05,3.3797,36.209
35.753,0.32517,0.32203,0.30195,0.3574,0.264,0.42684,0.21172,0.54581,25.561,11.229,35.894
35.758,0.31743,0.31638,0.30248,0.35712,0.26449,0.42652,0.20856,0.53516,28.824,5.8966,NaN
34.024,0.34733,0.36474,0.32693,0.38177,0.27613,0.44817,0.23191,0.56277,11.86,10.766,NaN
35.783,0.32398,0.31216,0.2925,0.37408,0.25493,0.41669,0.2127,0.55159,24.487,5.2867,NaN
35.49,0.31446,0.32506,0.30175,0.35838,0.26012,0.41132,0.21068,0.54427,27.705,7.212,31.669
35.098,0.31735,0.34151,0.27937,0.36545,0.2672,0.43144,0.22348,0.54311,26.727,5.8553,33.675
35.723,0.30079,0.31722,0.29796,0.35419,0.25889,0.41556,0.21676,0.56495,28.489,5.7814,NaN
34.274,0.34505,0.35343,0.31865,0.38363,0.28328,0.43405,0.21909,0.56868,17.61,8.4804,35.523
35.604,0.30698,0.34025,0.29891,0.37991,0.25984,0.43039,0.21691,0.54878,22.137,6.3599,36.081
36.07,0.31393,0.32702,0.29208,0.36822,0.26778,0.42933,0.21624,0.55083,23.161,5.4926,36.07
34.59,0.33664,0.35154,0.32786,0.39506,0.27664,0.44865,0.23755,0.57179,12.555,11.635,35.156
35.733,0.32407,0.31904,0.2927,0.346,0.25293,0.41453,0.20137,0.53393,26.654,12.502,37.015
36.081,0.31256,0.33006,0.29491,0.36512,0.25798,0.42895,0.22392,0.5538,23.061,11.79,36.853
35.421,0.31086,0.32878,0.30816,0.35002,0.26531,0.43125,0.21134,0.55223,22.635,5.9151,NaN
34.048,0.34834,0.35158,0.31267,0.38779,0.28397,0.4462,0.22851,0.5837,9.8027,12.354,NaN
34.75,0.32904,0.35079,0.3145,0.38867,0.27495,0.43827,0.23546,0.56776,19.942,14.756,NaN
35.362,0.30796,0.33101,0.3034,0.35585,0.26915,0.42543,0.22474,0.5541,26.886,6.9596,35.604
35.419,0.33358,0.33104,0.29278,0.37007,0.27008,0.42692,0.22261,0.55103,22.99,6.2148,NaN
35.573,0.32743,0.32676,0.30832,0.36429,0.25603,0.42629,0.21138,0.54127,23.201,4.7626,NaN
34.148,0.34586,0.35742,0.32098,0.38958,0.28837,0.44632,0.23882,0.57119,7.1523,15.551,NaN
36.078,0.31315,0.31846,0.29391,0.36628,0.26288,0.42336,0.2169,0.5447,23.6,5.535,36.355
34.18,0.35115,0.34034,0.30145,0.38402,0.27167,0.44225,0.23323,0.56834,17.43,11.03,NaN
34.148,0.3448,0.35894,0.31485,0.38561,0.27504,0.44382,0.23483,0.57626,8.3517,9.5906,NaN
35.441,0.31955,0.32928,0.30922,0.36355,0.27302,0.42401,0.21628,0.55423,22.712,5.6245,35.402
34.586,0.31428,0.33903,0.29186,0.35786,0.26616,0.42239,0.21833,0.54787,26.419,7.1539,34.354
35.996,0.30745,0.33127,0.30944,0.35493,0.26877,0.43481,0.2215,0.55351,23.362,7.7668,35.89
34.09,0.35439,0.36231,0.32494,0.38914,0.28067,0.46394,0.23409,0.58848,6.0216,11.158,35.027
35.661,0.33044,0.33161,0.29013,0.36728,0.27135,0.42422,0.22275,0.54499,27.218,5.7786,NaN
35.297,0.3139,0.30979,0.28785,0.34994,0.25259,0.41263,0.20872,0.53555,29.158,2.9745,NaN
35.454,0.32078,0.31538,0.28822,0.35187,0.26081,0.41472,0.21786,0.53455,26.521,7.5381,36.114
34.197,0.33111,0.35778,0.32003,0.38334,0.28122,0.45058,0.24168,0.57799,8.4164,13.057,35.677
34.095,0.34749,0.35568,0.30307,0.38152,0.27313,0.43814,0.23544,0.56665,15.983,4.2069,NaN
34.957,0.31798,0.33081,0.29763,0.35363,0.27185,0.4261,0.22628,0.55773,25.983,6.5413,33.336
34.545,0.32323,0.33826,0.32576,0.37385,0.27374,0.43631,0.21739,0.57563,11.75,11.186,35.529
35.705,0.31461,0.33196,0.29726,0.35793,0.24483,0.42782,0.22534,0.54396,26.606,8.6558,NaN
34.262,0.34878,0.3587,0.31573,0.38018,0.27523,0.44598,0.23989,0.56986,8.395,9.1245,36.115
35.269,0.29852,0.32378,0.29402,0.36449,0.26722,0.42166,0.21756,0.55132,26.207,7.5776,35.24
35.579,0.30862,0.32695,0.28801,0.36852,0.25539,0.41986,0.22225,0.54305,27.24,5.9306,34.723
35.685,0.30251,0.34236,0.30549,0.36041,0.26796,0.41685,0.22166,0.55266,21.736,8.2032,NaN
