34.145,0.32925,0.35384,0.31598,0.39576,0.27721,0.46204,0.24992,0.57932,6.2002,10.345,NaN
35.182,0.35603,0.35301,0.30668,0.38781,0.28438,0.44546,0.24079,0.57437,19.729,7.6046,NaN
35.32,0.32391,0.32996,0.28103,0.36335,0.25564,0.41501,0.21953,0.54689,27.152,8.4257,NaN
35.343,0.31243,0.34416,0.30223,0.37537,0.26881,0.43436,0.229,0.55548,20.675,9.4773,NaN
35.103,0.30741,0.33099,0.2991,0.36443,0.25754,0.42108,0.22313,0.55053,26.905,7.4079,NaN
35.156,0.28061,0.34448,0.29879,0.35276,0.27072,0.42015,0.2224,0.56873,26.837,11.169,36.433
34.455,0.32845,0.35899,0.32024,0.39805,0.27887,0.46058,0.24857,0.58491,11.842,16.612,31.745
35.114,0.30266,0.33542,0.30231,0.34556,0.26809,0.41783,0.22095,0.55744,26.909,10.813,34.383
35.439,0.32116,0.33504,0.30493,0.3752,0.27073,0.4383,0.22286,0.55954,21.787,8.64,NaN
35.349,0.31997,0.32653,0.29578,0.36997,0.25887,0.42779,0.22355,0.55686,26.82,7.5361,NaN
34.643,0.33068,0.34673,0.29908,0.37477,0.27251,0.44062,0.22853,0.56058,18.478,6.9523,34.955
35.171,0.30081,0.33407,0.31098,0.35597,0.26598,0.41092,0.21039,0.56129,27.243,9.3205,35.253
35.381,0.30885,0.30939,0.28914,0.35308,0.25351,0.41151,0.2073,0.54252,25.969,10.178,34.766
35.44,0.30507,0.31689,0.29693,0.35435,0.25853,0.42132,0.21323,0.53658,26.947,7.2915,34.791
35.103,0.31658,0.32867,0.30559,0.35922,0.25958,0.4217,0.21056,0.53639,26.775,6.3889,36.804
35.138,0.30702,0.34463,0.29652,0.3573,0.27201,0.42351,0.22166,0.56719,24.687,8.8249,35.852
35.253,0.3088,0.32985,0.28036,0.3525,0.25696,0.41798,0.22164,0.53399,28.24,6.355,34.988
34.467,0.33369,0.33665,0.33068,0.37241,0.27058,0.44054,0.2366,0.57846,12.017,6.7651,NaN
35.148,0.30102,0.32754,0.30305,0.3614,0.25477,0.42364,0.22111,0.54978,26.681,6.1537,35.169
35.688,0.29122,0.31895,0.29709,0.34251,0.2602,0.41986,0.2148,0.54578,28.022,4.3858,35.022
34.958,0.31594,0.33694,0.30084,0.37417,0.26511,0.43792,0.22677,0.56146,17.927,11.74,36.347
34.138,0.34488,0.32451,0.32048,0.36963,0.28956,0.43942,0.21798,0.57808,15.529,3.9209,NaN
34.337,0.34326,0.3513,0.33126,0.38111,0.27856,0.44705,0.22501,0.58105,11.945,12.606,35.085
35.127,0.28349,0.3222,0.28392,0.34767,0.25263,0.41046,0.22549,0.54723,27.888,6.6398,NaN
35.016,0.31021,0.33549,0.28919,0.35472,0.25922,0.41764,0.21933,0.54736,26.853,7.1419,35.39
34.721,0.33005,0.33184,0.28906,0.37219,0.25953,0.42654,0.22677,0.55302,22.905,7.4018,34.554
36.413,0.31268,0.32135,0.30257,0.35492,0.25974,0.42116,0.21314,0.54128,25.539,5.0752,NaN
34.509,0.33876,0.35257,0.3103,0.38389,0.28438,0.44633,0.24158,0.55847,18.051,11.883,34.218
35.963,0.31691,0.32089,0.29257,0.34669,0.25751,0.41407,0.20695,0.54296,28.206,4.4642,NaN
36.055,0.31691,0.31334,0.29331,0.35263,0.25755,0.41366,0.20828,0.53933,28.174,6.6742,NaN
